Tempo_unidade_s,Distancia_percorrida_pelo_veiculo_unidade_km,Consumo_de_combustivel_unidade_Lporh,Nivel_de_gases_NOx_na_saida_do_catalisador_unidade_ppm,Oxigenio_na_saida_do_catalisador_unidade_%,Porcentagem_de_carga_unidade_%,Porcentagem_de_torque_atual_do_motor_unidade_%,Posicao_do_pedal_do_acelerador_unidade_%,Pressao_do_ar_na_admissao_unidade_kPa,Pressao_do_oleo_do_motor_unidade_kPa,Temperatura_da_agua_unidade_deg_C,Temperatura_dos_gases_de_entrada_no_catalisador_unidade_deg_C,Temperatura_no_coletor_de_admissao_unidade_deg_C,Velocidade_do_motor_unidade_rpm,Velocidade_do_veiculo_unidade_kmporh
0.5,0.000,1.440,408.400,17.155,17.850,9.400,14.580,0.000,480.000,79.000,27.000,39.000,830.758,5.802
0.5,0.000,2.110,nan,nan,21.350,11.780,15.080,0.000,480.000,79.000,27.000,39.000,870.183,6.074
0.5,0.000,1.595,nan,nan,21.100,10.700,0.000,1.000,480.000,79.000,27.000,39.000,803.582,6.319
0.5,0.000,1.845,nan,nan,23.500,11.960,0.000,0.000,480.000,79.000,27.000,39.000,773.885,2.093
0.5,0.010,1.880,nan,nan,24.750,12.760,0.000,0.000,480.000,79.000,27.000,39.000,759.705,1.778
0.5,0.000,4.295,nan,nan,49.450,28.340,26.480,0.000,480.000,79.000,27.000,39.000,889.598,0.738
0.5,0.000,7.910,nan,nan,53.300,37.200,40.560,7.000,480.000,79.000,27.000,39.000,1240.908,1.848
0.5,0.000,7.025,nan,nan,46.450,33.000,36.300,10.000,480.000,79.000,27.000,39.000,1203.450,5.418
0.5,0.000,5.395,nan,nan,40.150,27.560,31.900,7.000,480.000,79.000,27.000,38.500,1152.987,7.249
0.5,0.000,1.720,nan,nan,9.350,5.600,7.760,4.000,480.000,79.000,27.000,38.000,1119.895,7.184
0.5,0.000,0.390,nan,nan,4.900,3.240,2.440,2.000,480.000,79.000,27.000,38.000,947.212,6.083
0.5,0.005,2.310,nan,nan,25.700,15.000,20.260,2.000,480.000,79.000,27.000,38.000,923.930,5.828
0.5,0.000,4.015,nan,nan,35.400,23.620,28.080,2.000,480.000,79.000,27.000,38.000,1072.733,6.733
0.5,0.000,3.425,nan,nan,20.200,13.060,24.020,2.000,480.000,79.000,27.000,38.000,1263.588,8.003
0.5,0.000,1.805,nan,nan,12.500,9.000,20.040,2.000,480.000,79.000,27.000,38.000,1226.017,7.848
0.5,0.010,3.155,nan,nan,25.700,19.300,26.480,2.000,480.000,79.000,27.000,38.000,1189.023,7.513
0.5,0.000,9.515,nan,nan,52.600,35.740,43.360,8.000,480.000,79.000,27.000,38.000,1477.072,9.213
0.5,0.000,11.750,nan,nan,47.450,31.260,44.800,16.000,480.000,79.000,27.000,38.000,1790.845,11.338
0.5,0.010,1.880,nan,nan,14.700,11.660,21.840,10.000,480.000,79.000,27.000,38.000,1484.735,11.913
0.5,0.000,9.420,nan,nan,64.150,43.940,70.220,17.000,480.000,79.000,27.000,38.000,1185.003,14.873
0.5,0.005,10.285,nan,nan,59.950,40.540,75.600,19.000,480.000,79.000,27.000,38.000,1394.230,18.484
0.5,0.000,11.455,nan,nan,55.800,37.600,76.080,24.000,480.000,79.000,27.000,38.000,1601.327,21.373
0.5,0.010,11.960,nan,nan,52.900,36.600,94.060,22.000,480.000,79.000,27.000,38.000,1713.825,22.943
0.5,0.005,8.100,nan,nan,29.650,19.880,48.740,18.000,480.000,79.000,27.000,38.000,1710.765,23.714
0.5,0.010,6.110,nan,nan,34.150,23.740,48.120,10.000,480.000,79.000,27.000,38.000,1515.170,23.964
0.5,0.005,10.325,nan,nan,66.150,46.260,87.920,23.000,480.000,79.000,27.000,38.000,1243.908,26.113
0.5,0.010,10.180,nan,nan,62.900,43.780,89.460,22.000,480.000,79.000,27.000,38.000,1283.750,28.838
0.5,0.010,10.575,nan,nan,60.150,40.560,89.600,24.000,480.000,79.000,27.000,38.000,1392.440,31.314
0.5,0.005,11.495,nan,nan,61.050,41.260,89.600,29.000,480.000,79.000,27.000,38.000,1486.130,33.413
0.5,0.010,13.390,nan,nan,66.800,45.140,89.540,37.000,480.000,79.000,27.000,38.000,1578.340,35.479
0.5,0.005,16.335,nan,nan,76.950,52.880,89.200,51.000,480.000,79.000,27.000,38.000,1688.188,37.923
0.5,0.015,17.885,nan,nan,79.500,55.680,89.200,61.000,480.000,79.000,27.000,38.000,1806.217,40.613
0.5,0.010,20.320,nan,nan,83.050,58.660,89.200,74.000,480.000,79.000,27.000,39.000,1926.505,43.309
0.5,0.015,26.190,nan,nan,97.250,66.460,89.200,98.000,480.000,79.000,27.000,39.000,2059.908,46.284
0.5,0.015,26.990,nan,nan,100.000,64.860,89.200,105.000,480.000,79.000,27.000,39.000,2198.043,49.398
0.5,0.010,26.150,nan,nan,99.750,60.960,89.200,101.000,480.000,80.000,27.000,39.000,2325.318,52.298
0.5,0.015,8.705,nan,nan,31.050,14.960,31.640,72.000,480.000,80.000,27.000,39.500,2155.485,53.244
0.5,0.015,12.090,nan,nan,63.800,45.240,86.240,35.000,480.000,80.000,27.000,41.000,1688.565,53.454
0.5,0.015,16.265,nan,nan,84.250,56.920,97.160,51.000,480.000,80.000,27.000,41.000,1487.455,54.413
0.5,0.015,17.535,nan,nan,90.050,60.880,96.560,61.000,480.000,80.000,27.000,41.500,1515.537,55.448
0.5,0.015,19.255,nan,nan,97.400,65.620,96.080,68.000,480.000,81.000,27.000,42.000,1547.668,56.548
0.5,0.015,20.480,nan,nan,100.000,67.040,95.720,72.000,480.000,81.000,27.000,42.000,1591.875,58.184
0.5,0.020,20.770,nan,nan,100.000,67.420,94.600,75.000,480.000,81.000,27.000,42.000,1634.160,59.738
0.5,0.015,21.525,nan,nan,100.000,68.000,94.400,76.000,480.000,81.000,27.000,42.000,1676.408,61.298
0.5,0.020,21.920,nan,nan,100.000,68.380,95.920,79.000,480.000,81.000,27.000,42.500,1716.640,62.753
0.5,0.020,22.355,nan,nan,100.000,69.000,96.320,84.000,480.000,82.000,27.000,43.000,1755.442,64.219
0.5,0.015,23.160,nan,nan,100.000,69.380,96.320,88.000,480.000,82.000,27.000,43.000,1787.683,65.403
0.5,0.015,23.225,nan,nan,100.000,70.000,98.820,90.000,480.000,82.000,27.000,43.000,1813.750,66.339
0.5,0.020,23.635,nan,nan,100.000,70.500,97.840,93.000,480.000,82.000,27.000,43.500,1839.975,67.314
0.5,0.020,24.030,nan,nan,99.100,70.060,97.240,94.000,480.000,83.000,27.000,44.000,1858.685,68.033
0.5,0.020,24.470,nan,nan,99.950,70.840,96.160,97.000,480.000,83.000,27.000,44.000,1877.855,68.719
0.5,0.015,24.470,nan,nan,100.000,71.000,95.480,98.000,480.000,83.000,27.000,44.000,1894.145,69.314
0.5,0.025,24.540,nan,nan,99.900,70.900,95.200,98.000,480.000,83.000,27.000,44.500,1905.995,69.768
0.5,0.015,25.050,nan,nan,99.900,70.640,95.200,101.000,480.000,83.000,27.000,45.000,1917.820,70.188
0.5,0.025,25.160,nan,nan,100.000,70.580,94.920,102.000,480.000,84.000,27.000,45.000,1927.345,70.539
0.5,0.015,25.650,nan,nan,99.650,70.500,94.400,102.000,480.000,84.000,27.000,45.000,1934.335,70.783
0.5,0.025,25.265,nan,nan,99.350,70.300,94.400,104.000,480.000,84.000,27.000,46.000,1936.213,70.853
0.5,0.015,25.720,nan,nan,99.650,70.020,94.400,104.000,480.000,84.000,27.000,46.000,1940.280,71.049
0.5,0.025,25.330,nan,nan,99.650,70.020,94.220,105.000,480.000,84.000,27.000,46.000,1940.385,71.024
0.5,0.015,15.015,nan,nan,49.900,32.500,43.960,83.000,480.000,85.000,27.000,46.500,1820.483,70.224
0.5,0.020,3.810,nan,nan,24.450,17.900,39.320,20.000,480.000,85.000,27.000,46.500,1434.912,67.608
0.5,0.015,10.940,nan,nan,63.000,42.840,99.040,28.000,480.000,85.000,27.000,46.000,1378.970,65.658
0.5,0.020,12.790,nan,nan,74.650,51.120,nan,34.000,480.000,85.000,27.000,46.000,1351.348,64.359
0.5,0.020,14.395,nan,nan,85.700,58.760,nan,40.000,480.000,86.000,27.000,46.000,1328.963,63.283
0.5,0.015,15.150,nan,nan,89.250,61.400,nan,43.000,480.000,86.000,27.000,46.000,1309.553,62.358
0.5,0.020,14.990,422.000,17.062,89.800,62.000,nan,43.000,480.000,86.000,27.000,46.000,1292.402,61.558
0.5,0.015,15.060,422.000,17.062,89.750,62.360,nan,43.000,480.000,86.000,27.000,45.500,1275.862,60.769
0.5,0.015,14.575,422.000,17.062,89.150,62.300,nan,42.000,480.000,86.000,27.000,45.000,1260.977,60.073
0.5,0.015,13.995,422.000,17.062,87.150,61.140,nan,40.000,480.000,86.000,27.000,45.000,1247.452,59.408
0.5,0.025,13.825,422.000,17.062,86.450,60.960,99.600,38.000,480.000,86.000,27.000,45.000,1230.787,58.608
0.5,0.015,13.510,422.000,17.062,83.900,60.000,98.780,35.000,480.000,86.000,27.000,45.000,1212.992,57.788
0.5,0.015,6.165,422.000,17.062,35.550,22.820,37.660,26.000,480.000,86.000,27.000,44.500,1297.763,55.998
0.5,0.015,3.325,422.000,17.062,12.650,8.560,22.080,11.000,480.000,86.000,27.000,44.000,1398.225,53.053
0.5,0.010,5.940,422.000,17.062,30.450,18.340,34.280,10.000,480.000,86.000,27.000,44.000,1763.435,48.513
0.5,0.015,0.655,422.000,17.062,0.000,0.400,28.200,14.000,480.000,85.000,27.000,44.000,2795.028,43.244
0.5,0.015,7.565,422.000,17.062,33.150,21.380,48.460,22.000,480.000,85.000,27.000,44.000,2231.137,40.958
0.5,0.005,14.950,422.000,17.062,67.250,47.600,97.044,47.000,480.000,85.000,27.000,44.000,1808.150,40.704
0.5,0.010,18.970,422.000,17.062,80.600,57.400,nan,69.000,480.000,85.000,27.000,44.000,1846.247,41.578
0.5,0.015,23.385,422.000,17.062,96.050,68.380,nan,90.000,480.000,85.000,27.000,44.000,1914.178,43.058
0.5,0.015,27.040,422.000,17.062,99.850,68.720,nan,108.000,480.000,85.000,27.000,44.000,2009.220,45.183
0.5,0.010,27.475,422.000,17.062,99.950,67.700,nan,119.000,480.000,85.000,27.000,44.000,2091.240,47.074
0.5,0.015,27.200,422.000,17.062,99.850,65.660,nan,116.000,480.000,85.000,27.000,44.000,2167.578,48.758
0.5,0.015,26.315,422.000,17.062,99.900,63.660,nan,109.000,480.000,85.000,27.000,44.000,2239.312,50.413
0.5,0.010,26.810,422.000,17.062,99.850,62.480,nan,109.000,480.000,85.000,27.000,44.000,2309.775,51.988
0.5,0.015,24.290,422.000,17.062,100.600,57.480,nan,106.000,480.000,85.000,27.000,45.000,2359.207,53.128
0.5,0.015,10.565,422.000,17.062,39.300,19.780,25.100,75.000,480.000,85.000,27.000,45.000,2175.110,52.744
0.5,0.015,12.610,422.000,17.062,70.600,49.220,89.543,40.000,480.000,86.000,27.000,45.000,1538.895,51.808
0.5,0.015,15.910,422.000,17.062,88.000,59.200,nan,49.000,480.000,86.000,27.000,46.000,1412.548,51.693
0.5,0.015,17.095,422.000,17.062,94.500,63.620,nan,55.000,480.000,86.000,27.000,46.000,1412.733,51.698
0.5,0.015,18.245,422.000,17.062,99.750,66.960,nan,62.000,480.000,87.000,27.000,46.000,1419.058,51.928
0.5,0.010,18.280,422.000,17.062,100.000,67.000,nan,63.000,480.000,87.000,27.000,46.000,1425.145,52.143
0.5,0.015,18.670,422.000,17.062,100.000,67.000,nan,62.000,480.000,87.000,27.000,45.500,1428.945,52.288
0.5,0.015,18.690,422.000,17.062,100.000,67.000,nan,64.000,480.000,87.000,27.000,45.000,1431.523,52.388
0.5,0.015,18.310,422.000,17.062,100.000,67.000,nan,65.000,480.000,87.000,27.000,45.000,1435.035,52.509
0.5,0.015,18.725,422.000,17.062,100.000,67.000,nan,66.000,480.000,87.000,27.000,45.000,1435.838,52.544
0.5,0.015,18.715,422.000,17.062,100.000,67.000,nan,64.000,480.000,87.000,27.000,45.000,1435.355,52.524
0.5,0.020,18.710,422.000,17.062,100.000,67.000,nan,64.000,480.000,86.000,27.000,45.000,1433.825,52.479
0.5,0.005,18.295,422.000,17.062,100.000,67.000,nan,64.000,480.000,86.000,27.000,45.000,1430.487,52.358
0.5,0.015,18.670,422.000,17.062,100.000,67.000,nan,64.000,480.000,86.000,27.000,45.000,1427.783,52.233
0.5,0.015,18.280,422.000,17.062,100.000,67.000,nan,64.000,480.000,86.000,27.000,45.000,1427.122,52.243
0.5,0.020,18.670,422.000,17.062,99.950,67.000,nan,64.000,480.000,86.000,27.000,45.000,1427.392,52.228
0.5,0.015,18.280,422.000,17.062,100.000,67.000,nan,64.000,480.000,86.000,27.000,45.000,1427.408,52.238
0.5,0.015,18.700,422.000,17.062,100.000,67.000,nan,64.000,480.000,86.000,27.000,45.000,1434.188,52.474
0.5,0.015,18.730,422.000,17.062,100.000,67.000,nan,64.000,480.000,86.000,27.000,45.000,1439.135,52.678
0.5,0.015,18.765,422.000,17.062,100.000,67.000,nan,65.000,480.000,86.000,27.000,45.000,1445.273,52.873
0.5,0.010,18.770,422.000,17.062,99.800,67.000,nan,67.000,480.000,86.000,27.000,45.000,1450.690,53.069
0.5,0.015,19.190,422.000,17.062,99.750,67.000,nan,68.000,480.000,86.000,27.000,45.000,1456.992,53.303
0.5,0.015,19.215,422.000,17.062,99.900,67.000,nan,68.000,480.000,86.000,27.000,45.000,1469.190,53.734
0.5,0.015,19.260,422.000,17.062,100.000,67.000,nan,69.000,480.000,86.000,27.000,45.000,1480.455,54.179
0.5,0.015,19.285,422.000,17.062,99.800,67.000,nan,72.000,480.000,86.000,27.000,45.000,1486.848,54.409
0.5,0.015,19.700,422.000,17.062,99.700,67.000,nan,72.000,480.000,86.000,27.000,45.000,1497.855,54.793
0.5,0.015,19.705,422.000,17.062,99.900,67.040,nan,72.000,480.000,86.000,27.000,45.000,1506.108,55.118
0.5,0.015,20.095,422.000,17.062,99.900,67.260,nan,74.000,480.000,86.000,27.000,45.000,1510.997,55.298
0.5,0.020,19.680,422.000,17.062,99.900,67.620,nan,73.000,480.000,86.000,27.000,45.000,1515.615,55.454
0.5,0.015,20.045,422.000,17.062,99.950,67.320,nan,73.000,480.000,86.000,27.000,45.000,1519.320,55.589
0.5,0.015,19.650,422.000,17.062,99.950,67.300,nan,72.000,480.000,86.000,27.000,45.000,1519.058,55.599
0.5,0.015,20.040,422.000,17.062,100.000,67.040,nan,74.000,480.000,86.000,27.000,45.000,1521.935,55.693
0.5,0.015,20.000,565.690,13.742,100.000,67.000,nan,73.000,480.000,86.000,27.000,45.000,1526.845,55.868
0.5,0.015,19.985,-200.000,5.585,100.000,67.000,nan,74.000,480.000,87.000,27.000,45.000,1534.255,56.124
0.5,0.015,19.975,-162.350,6.105,100.000,67.000,nan,75.000,480.000,87.000,27.000,45.000,1533.825,56.129
0.5,0.015,19.955,487.335,6.266,100.000,67.000,nan,76.000,480.000,87.000,27.000,45.000,1538.825,56.313
0.5,0.020,19.935,400.025,6.344,100.000,67.000,nan,76.000,480.000,87.000,27.000,44.000,1545.935,56.548
0.5,0.015,20.240,399.615,6.402,99.850,67.080,nan,76.000,480.000,87.000,27.000,44.000,1558.195,57.004
0.5,0.015,20.220,399.790,6.465,100.000,67.040,nan,76.000,480.000,87.000,27.000,44.000,1562.693,57.188
0.5,0.015,20.560,388.870,6.523,100.000,67.000,nan,77.000,480.000,87.000,27.000,44.000,1571.383,57.509
0.5,0.015,20.105,375.810,6.570,99.950,67.060,nan,78.000,480.000,87.000,27.000,44.000,1584.753,57.983
0.5,0.015,20.805,370.345,6.647,100.000,67.060,nan,79.000,480.000,87.000,27.000,44.000,1602.227,58.614
0.5,0.015,20.400,368.700,6.741,100.000,67.060,nan,80.000,480.000,87.000,27.000,44.000,1621.455,59.308
0.5,0.015,21.145,370.400,6.868,100.000,67.760,nan,81.000,480.000,87.000,27.000,44.000,1641.245,60.028
0.5,0.020,21.150,374.380,7.022,100.000,67.960,nan,84.000,480.000,87.000,27.000,44.000,1656.982,60.633
0.5,0.015,21.520,375.060,7.176,100.000,68.000,nan,84.000,480.000,87.000,27.000,44.000,1676.297,61.328
0.5,0.020,21.510,374.685,7.322,100.000,68.000,nan,85.000,480.000,87.000,27.000,44.000,1692.480,61.934
0.5,0.020,21.905,366.675,7.459,100.000,68.000,nan,87.000,480.000,87.000,27.000,44.000,1704.822,62.389
0.5,0.015,21.930,338.090,7.568,100.000,68.600,nan,88.000,480.000,87.000,27.000,44.000,1720.392,62.938
0.5,0.015,22.330,328.125,7.671,100.000,69.000,nan,91.000,480.000,87.000,27.000,44.000,1736.297,63.528
0.5,0.020,22.345,321.060,7.761,100.000,69.000,nan,92.000,480.000,87.000,27.000,44.000,1754.525,64.199
0.5,0.020,22.765,313.040,7.857,100.000,69.000,nan,93.000,480.000,87.000,27.000,44.000,1775.578,64.998
0.5,0.015,23.170,304.515,7.952,100.000,69.520,nan,96.000,480.000,87.000,27.000,44.000,1791.905,65.578
0.5,0.020,23.180,298.025,8.055,100.000,69.960,nan,96.000,480.000,87.000,27.000,44.000,1798.795,65.844
0.5,0.020,23.245,289.150,8.124,100.000,70.000,nan,97.000,480.000,87.000,27.000,44.000,1805.855,66.094
0.5,0.015,23.250,282.685,8.176,100.000,70.000,nan,98.000,480.000,87.000,27.000,44.000,1809.778,66.268
0.5,0.020,23.635,275.580,8.218,100.000,70.000,nan,97.000,480.000,87.000,27.000,44.000,1814.787,66.438
0.5,0.015,23.245,268.800,8.250,100.000,70.000,nan,99.000,480.000,87.000,27.000,44.000,1818.997,66.589
0.5,0.020,23.620,264.220,8.283,100.000,70.000,nan,98.000,480.000,87.000,27.000,44.000,1819.765,66.633
0.5,0.020,23.245,258.915,8.310,100.000,70.000,nan,99.000,480.000,87.000,27.000,44.000,1817.197,66.529
0.5,0.015,23.635,251.385,8.329,100.000,70.000,93.040,96.000,480.000,88.000,27.000,44.000,1816.058,66.474
0.5,0.020,23.250,245.530,8.341,100.000,70.000,88.300,98.000,480.000,88.000,27.000,44.000,1810.875,66.298
0.5,0.020,23.245,242.015,8.352,100.000,70.000,92.220,98.000,480.000,88.000,27.000,44.000,1806.065,66.118
0.5,0.015,23.215,237.250,8.357,100.000,70.000,96.840,96.000,480.000,88.000,27.000,44.000,1802.728,65.994
0.5,0.025,23.165,230.435,8.363,100.000,69.980,98.400,96.000,480.000,88.000,27.000,44.000,1796.365,65.773
0.5,0.015,23.165,225.980,8.366,100.000,70.000,99.320,98.000,480.000,88.000,27.000,44.000,1797.395,65.783
0.5,0.015,23.175,223.080,8.368,100.000,70.000,99.600,97.000,480.000,88.000,27.000,44.000,1798.713,65.832
0.5,0.025,23.205,221.245,8.370,100.000,70.000,99.600,97.000,480.000,88.000,27.000,44.000,1801.658,65.959
0.5,0.015,23.215,215.990,8.372,100.000,70.000,99.600,98.000,480.000,88.000,27.000,44.000,1802.985,66.010
0.5,0.015,23.210,212.860,8.376,100.000,70.000,99.600,98.000,480.000,88.000,27.000,44.000,1803.138,66.015
0.5,0.025,23.235,210.925,8.378,100.000,70.000,99.600,98.000,480.000,88.000,27.000,44.000,1806.090,66.103
0.5,0.015,23.635,208.225,8.381,100.000,70.000,99.600,97.000,480.000,88.000,27.000,44.000,1813.908,66.408
0.5,0.015,23.235,206.450,8.386,100.000,70.000,99.600,99.000,480.000,88.000,27.000,44.000,1824.908,66.804
0.5,0.025,23.635,205.400,8.395,100.000,70.140,nan,99.000,480.000,88.000,27.000,44.000,1834.350,67.148
0.5,0.015,24.030,204.655,8.408,100.000,70.940,nan,99.000,480.000,88.000,27.000,44.000,1842.997,67.469
0.5,0.015,23.640,203.510,8.422,100.000,70.920,nan,101.000,480.000,88.000,27.000,44.000,1846.047,67.584
0.5,0.025,24.030,203.550,8.438,99.100,70.220,nan,100.000,480.000,88.000,27.000,44.000,1853.117,67.823
0.5,0.015,24.030,204.805,8.454,99.000,70.000,nan,100.000,480.000,88.000,27.000,44.500,1857.935,67.994
0.5,0.025,24.030,205.100,8.471,99.000,70.000,nan,101.000,480.000,88.000,27.000,45.000,1860.580,68.119
0.5,0.015,24.030,205.100,8.481,99.100,70.000,nan,101.000,480.000,88.000,27.000,45.000,1864.003,68.233
0.5,0.020,24.035,205.140,8.491,99.150,70.000,nan,101.000,480.000,88.000,27.000,45.000,1863.135,68.204
0.5,0.020,24.045,206.170,8.501,99.050,70.000,99.600,101.000,480.000,88.000,27.000,45.000,1863.980,68.233
0.5,0.015,24.060,206.710,8.508,99.800,70.380,95.780,102.000,480.000,88.000,27.000,45.000,1870.010,68.454
0.5,0.020,24.470,206.975,8.516,100.000,70.760,81.000,104.000,480.000,88.000,27.000,45.000,1873.190,68.578
0.5,0.015,24.080,208.685,8.525,100.000,70.900,89.500,102.000,480.000,88.000,27.000,45.000,1875.147,68.654
0.5,0.025,24.470,215.280,8.533,100.000,70.960,99.600,104.000,480.000,88.000,27.000,45.000,1876.260,68.688
0.5,0.015,24.080,232.075,8.538,100.000,70.980,nan,102.000,480.000,88.000,27.000,45.000,1878.690,68.773
0.5,0.025,24.470,239.790,8.543,100.000,70.880,nan,104.000,480.000,88.000,27.000,45.000,1879.700,68.818
0.5,0.015,24.075,250.275,8.546,99.750,70.480,nan,102.000,480.000,88.000,27.000,46.000,1870.612,68.478
0.5,0.025,24.045,265.120,8.548,99.200,70.020,nan,102.000,480.000,88.000,27.000,46.000,1863.692,68.233
0.5,0.015,24.030,273.330,8.550,99.000,70.020,nan,101.000,480.000,88.000,27.000,46.000,1858.610,68.044
0.5,0.015,24.035,278.150,8.550,99.200,70.020,nan,101.000,480.000,88.000,27.000,46.000,1862.435,68.179
0.5,0.025,24.050,282.055,8.548,99.300,70.060,95.500,102.000,480.000,88.000,27.000,46.000,1865.190,68.263
0.5,0.015,24.055,285.900,8.548,99.450,70.140,80.800,104.000,480.000,88.000,27.000,46.000,1866.953,68.343
0.5,0.025,23.445,287.570,8.558,94.950,67.460,67.420,102.000,480.000,88.000,27.000,46.000,1862.403,68.188
0.5,0.015,21.090,287.905,8.705,89.700,63.700,65.240,95.000,480.000,88.000,27.000,46.000,1856.603,67.974
0.5,0.015,24.020,286.125,8.975,99.150,70.140,78.480,99.000,480.000,88.000,27.000,46.000,1854.950,67.904
0.5,0.020,24.030,285.870,8.724,99.100,70.040,91.560,100.000,480.000,88.000,27.000,46.000,1858.133,68.029
0.5,0.020,24.030,286.225,8.683,99.400,70.460,92.480,101.000,480.000,88.000,27.000,46.000,1851.290,67.778
0.5,0.020,23.640,285.805,8.658,99.700,70.620,95.380,102.000,480.000,88.000,27.000,46.000,1847.655,67.653
0.5,0.015,24.030,285.890,8.633,99.900,70.640,95.600,100.000,480.000,88.000,27.000,46.000,1841.492,67.409
0.5,0.025,23.645,288.175,8.607,99.850,70.260,95.860,100.000,480.000,88.000,27.000,46.000,1839.950,67.388
0.5,0.015,23.635,295.430,8.579,100.000,70.360,96.140,101.000,480.000,88.000,27.000,46.000,1842.597,67.423
0.5,0.015,23.635,308.150,8.553,100.000,70.000,96.000,99.000,480.000,88.000,27.000,46.000,1827.703,66.929
0.5,0.025,23.635,319.900,8.541,100.000,70.000,97.360,100.000,480.000,88.000,27.000,46.000,1825.335,66.833
0.5,0.015,23.615,326.380,8.529,100.000,70.000,98.000,99.000,480.000,88.000,27.000,46.000,1819.553,66.628
0.5,0.015,23.240,329.900,8.513,100.000,70.000,98.000,99.000,480.000,88.000,27.000,46.000,1819.322,66.599
0.5,0.025,23.625,332.020,8.502,100.000,70.000,98.000,99.000,480.000,88.000,27.000,46.000,1818.992,66.588
0.5,0.015,23.635,332.410,8.493,99.950,70.100,98.000,100.000,480.000,88.000,27.000,46.000,1830.045,66.998
0.5,0.025,23.635,331.575,8.485,99.950,70.220,98.000,100.000,480.000,88.000,27.000,46.000,1836.872,67.228
0.5,0.015,23.635,330.300,8.482,99.950,70.520,97.560,101.000,480.000,88.000,27.000,46.000,1840.750,67.378
0.5,0.015,23.640,328.095,8.479,100.000,70.820,97.200,101.000,480.000,88.000,27.000,46.000,1840.428,67.398
0.5,0.025,24.030,325.325,8.477,100.000,70.860,97.200,100.000,480.000,88.000,27.000,46.000,1845.842,67.569
0.5,0.015,23.650,323.455,8.474,99.750,70.720,97.200,102.000,480.000,88.000,27.000,46.000,1848.810,67.678
0.5,0.025,24.030,320.845,8.474,99.350,70.400,95.940,101.000,480.000,88.000,27.000,46.000,1850.680,67.743
0.5,0.015,24.020,317.025,8.474,99.150,70.180,95.600,101.000,480.000,88.000,27.000,46.000,1852.815,67.827
0.5,0.015,24.025,314.080,8.474,99.000,70.040,95.600,102.000,480.000,88.000,27.000,46.000,1854.400,67.868
0.5,0.020,23.640,310.775,8.475,99.050,70.060,95.540,102.000,480.000,88.000,27.000,46.000,1855.997,67.929
0.5,0.020,24.035,308.015,8.477,99.050,70.000,94.980,102.000,480.000,88.000,27.000,46.000,1862.665,68.184
0.5,0.020,24.465,306.430,8.478,99.950,70.440,95.480,104.000,480.000,88.000,27.000,46.000,1870.808,68.478
0.5,0.015,24.080,304.485,8.480,100.000,71.000,96.320,103.000,480.000,88.000,27.000,46.000,1880.207,68.813
0.5,0.025,24.470,302.405,8.483,100.000,71.000,88.980,105.000,480.000,88.000,27.000,46.000,1890.883,69.228
0.5,0.015,24.475,300.865,8.491,100.000,71.000,78.300,105.000,480.000,88.000,27.000,46.000,1896.908,69.433
0.5,0.015,19.620,299.775,8.591,75.200,52.860,57.740,99.000,480.000,88.000,27.000,46.000,1889.653,69.233
0.5,0.025,14.205,287.385,12.237,64.300,45.720,54.720,56.000,480.000,88.000,27.000,46.000,1853.072,67.844
0.5,0.015,18.705,264.365,10.426,79.450,55.640,59.540,75.000,480.000,88.000,27.000,46.000,1833.142,67.139
0.5,0.025,15.560,263.640,10.178,69.250,48.700,56.160,62.000,480.000,88.000,27.000,46.000,1804.600,66.079
0.5,0.015,19.575,264.160,10.093,85.950,59.940,82.020,74.000,480.000,88.000,27.000,46.000,1783.953,65.303
0.5,0.015,22.505,267.045,8.905,99.250,68.700,97.275,88.000,480.000,88.000,27.000,46.000,1776.115,65.029
0.5,0.025,22.765,269.305,8.463,100.000,69.000,nan,91.000,480.000,88.000,27.000,46.000,1776.325,65.019
0.5,0.015,22.765,270.670,8.375,100.000,69.000,nan,91.000,480.000,88.000,27.000,45.500,1776.572,65.039
0.5,0.015,23.150,269.795,8.335,100.000,69.000,nan,92.000,480.000,88.000,27.000,45.000,1774.242,64.944
0.5,0.025,22.765,264.815,8.303,100.000,69.040,nan,92.000,480.000,88.000,27.000,45.000,1783.075,65.253
0.5,0.015,23.165,258.430,8.283,100.000,69.660,nan,92.000,480.000,88.000,27.000,45.000,1793.335,65.653
0.5,0.015,23.220,253.270,8.273,100.000,70.000,nan,92.000,480.000,88.000,27.000,45.000,1804.850,66.053
